"x","y"
"2015-03-13 20:00","2748899"
"2015-03-14 20:00","2757002"
"2015-03-15 20:00","2765087"
"2015-03-16 20:00","2773056"
"2015-03-17 20:00","2781506"
"2015-03-18 20:00","2789436"
"2015-03-19 20:00","2796827"
"2015-03-20 20:00","2804253"
"2015-03-21 20:00","2812587"
"2015-03-22 20:00","2821137"
"2015-03-23 20:00","2829460"
"2015-03-24 20:00","2837533"
"2015-03-25 20:00","2845451"
"2015-03-26 20:00","2852632"
"2015-03-27 20:00","2859844"
"2015-03-28 20:00","2867692"
"2015-03-29 20:00","2876016"
"2015-03-30 20:00","2884752"
"2015-03-31 20:00","2894324"
"2015-04-01 20:00","2902996"
"2015-04-02 20:00","2911023"
"2015-04-03 20:00","2918547"
"2015-04-04 20:00","2926859"
"2015-04-05 20:00","2936063"
"2015-04-06 20:00","2945827"
"2015-04-07 20:00","2954803"
"2015-04-08 20:00","2963492"
"2015-04-09 20:00","2971279"
"2015-04-10 20:00","2978676"
"2015-04-11 20:00","2987266"
"2015-04-12 20:00","2996286"
"2015-04-13 20:00","3005174"
"2015-04-14 20:00","3013596"
"2015-04-15 20:00","3021552"
"2015-04-16 20:00","3028733"
"2015-04-17 20:00","3035434"
"2015-04-18 20:00","3043545"
"2015-04-19 20:00","3051744"
"2015-04-20 20:00","3059925"
"2015-04-21 20:00","3068118"
"2015-04-22 20:00","3075693"
"2015-04-23 20:00","3082900"
"2015-04-24 20:00","3089824"
"2015-04-25 20:00","3097724"
"2015-04-26 20:00","3106015"
"2015-04-27 20:00","3114255"
"2015-04-28 20:00","3122276"
"2015-04-29 20:00","3129947"
"2015-04-30 20:00","3136574"
"2015-05-01 20:00","3143163"
"2015-05-02 20:00","3151198"
"2015-05-03 20:00","3159160"
"2015-05-04 20:00","3167092"
"2015-05-05 20:00","3174951"
"2015-05-06 20:00","3182359"
"2015-05-07 20:00","3189340"
"2015-05-08 20:00","3196202"
"2015-05-09 20:00","3203620"
"2015-05-10 20:00","3211156"
"2015-05-11 20:00","3219449"
"2015-05-12 20:00","3227351"
"2015-05-13 20:00","3235144"
"2015-05-14 20:00","3242187"
"2015-05-15 20:00","3248807"
"2015-05-16 20:00","3256285"
"2015-05-17 20:00","3264143"
"2015-05-18 20:00","3272020"
"2015-05-19 20:00","3279757"
"2015-05-20 20:00","3286676"
"2015-05-21 20:00","3292806"
"2015-05-22 20:00","3299017"
"2015-05-23 20:00","3306174"
"2015-05-24 20:00","3314225"
"2015-05-25 20:00","3323065"
"2015-05-26 20:00","3330982"
"2015-05-27 20:00","3338749"
"2015-05-28 20:00","3345755"
"2015-05-29 20:00","3352615"
"2015-05-30 20:00","3360202"
"2015-05-31 20:00","3368249"
"2015-06-01 20:00","3376284"
"2015-06-02 20:00","3384160"
"2015-06-03 20:00","3391659"
"2015-06-04 20:00","3398438"
"2015-06-05 20:00","3407305"
"2015-06-06 20:00","3414636"
"2015-06-07 20:00","3422775"
"2015-06-08 20:00","3436035"
"2015-06-09 20:00","3446540"
"2015-06-10 20:00","3455266"
"2015-06-11 20:00","3462498"
"2015-06-12 20:00","3469109"
"2015-06-13 20:00","3476297"
"2015-06-14 20:00","3484051"
"2015-06-15 20:00","3492214"
"2015-06-16 20:00","3501564"
"2015-06-17 20:00","3510007"
"2015-06-18 20:00","3518367"
"2015-06-19 20:00","3526016"
"2015-06-20 20:00","3534206"
"2015-06-21 20:00","3542906"
"2015-06-22 20:00","3551389"
"2015-06-23 20:00","3559836"
"2015-06-24 20:00","3568322"
"2015-06-25 20:00","3575643"
"2015-06-26 20:00","3582644"
"2015-06-27 20:00","3590468"
"2015-06-28 20:00","3598945"
"2015-06-29 20:00","3610163"
"2015-06-30 20:00","3620467"
"2015-07-01 20:00","3629364"
"2015-07-02 20:00","3638677"
"2015-07-03 20:00","3645918"
"2015-07-04 20:00","3654968"
"2015-07-05 20:00","3664721"
"2015-07-06 20:00","3674606"
"2015-07-07 20:00","3684261"
"2015-07-08 20:00","3693749"
"2015-07-09 20:00","3702572"
"2015-07-10 20:00","3711824"
"2015-07-11 20:00","3721816"
"2015-07-12 20:00","3731720"
"2015-07-13 20:00","3741621"
"2015-07-14 20:00","3750951"
"2015-07-15 20:00","3760364"
"2015-07-16 20:00","3769444"
"2015-07-17 20:00","3777603"
"2015-07-18 20:00","3786664"
"2015-07-19 20:00","3796598"
"2015-07-20 20:00","3806464"
"2015-07-21 20:00","3816363"
"2015-07-22 20:00","3825415"
"2015-07-23 20:00","3833849"
"2015-07-24 20:00","3841475"
"2015-07-25 20:00","3850215"
"2015-07-26 20:00","3859809"
"2015-07-27 20:00","3869528"
"2015-07-28 20:00","3878955"
"2015-07-29 20:00","3888013"
"2015-07-30 20:00","3896261"
"2015-07-31 20:00","3903989"
"2015-08-01 20:00","3912091"
"2015-08-02 20:00","3921243"
"2015-08-03 20:00","3930505"
"2015-08-04 20:00","3939945"
"2015-08-05 20:00","3950726"
"2015-08-06 20:00","3958731"
"2015-08-07 20:00","3966360"
"2015-08-08 20:00","3974893"
"2015-08-09 20:00","3984133"
"2015-08-10 20:00","3993560"
"2015-08-11 20:00","4003061"
"2015-08-12 20:00","4012355"
"2015-08-13 20:00","4021899"
"2015-08-14 20:00","4029955"
"2015-08-15 20:00","4038595"
"2015-08-16 20:00","4049165"
"2015-08-17 20:00","4059084"
"2015-08-18 20:00","4069308"
"2015-08-19 20:00","4078624"
"2015-08-20 20:00","4086871"
"2015-08-21 20:00","4095162"
"2015-08-22 20:00","4104172"
"2015-08-23 20:00","4113606"
"2015-08-24 20:00","4122899"
"2015-08-25 20:00","4131634"
"2015-08-26 20:00","4140198"
"2015-08-27 20:00","4148161"
"2015-08-28 20:00","4155855"
"2015-08-29 20:00","4164493"
"2015-08-30 20:00","4173705"
"2015-08-31 20:00","4182110"
"2015-09-01 20:00","4190710"
"2015-09-02 20:00","4199310"
"2015-09-03 20:00","4207912"
"2015-09-04 20:00","4213098"
"2015-09-05 20:00","4221056"
"2015-09-06 20:00","4229111"
"2015-09-07 20:00","4237732"
"2015-09-08 20:00","4246038"
"2015-09-09 20:00","4254216"
"2015-09-10 20:00","4261470"
"2015-09-11 20:00","4268926"
"2015-09-12 20:00","4277219"
"2015-09-13 20:00","4285643"
"2015-09-14 20:00","4293672"
"2015-09-15 20:00","4302284"
"2015-09-16 20:00","4310091"
"2015-09-17 20:00","4317531"
"2015-09-18 20:00","4324877"
"2015-09-19 20:00","4332924"
"2015-09-20 20:00","4341306"
"2015-09-21 20:00","4349481"
"2015-09-22 20:00","4357800"
"2015-09-23 20:00","4365421"
"2015-09-24 20:00","4372466"
"2015-09-25 20:00","4379263"
"2015-09-26 20:00","4386974"
"2015-09-27 20:00","4395253"
"2015-09-28 20:00","4403887"
"2015-09-29 20:00","4412280"
"2015-09-30 20:00","4422088"
"2015-10-01 20:00","4427336"
"2015-10-02 20:00","4434618"
"2015-10-03 20:00","4443278"
"2015-10-04 20:00","4451728"
"2015-10-05 20:00","4460423"
"2015-10-06 20:00","4469073"
"2015-10-07 20:00","4477248"
"2015-10-08 20:00","4484717"
"2015-10-09 20:00","4492071"
"2015-10-10 20:00","4500292"
"2015-10-11 20:00","4509118"
"2015-10-12 20:00","4517735"
"2015-10-13 20:00","4526640"
"2015-10-14 20:00","4535005"
"2015-10-15 20:00","4542728"
"2015-10-16 20:00","4550558"
"2015-10-17 20:00","4559486"
"2015-10-18 20:00","4568586"
"2015-10-19 20:00","4577274"
"2015-10-20 20:00","4585529"
"2015-10-21 20:00","4593666"
"2015-10-22 20:00","4600886"
"2015-10-23 20:00","4608384"
"2015-10-24 20:00","4617076"
"2015-10-25 20:00","4625782"
"2015-10-26 20:00","4634244"
"2015-10-27 20:00","4642558"
"2015-10-28 20:00","4650680"
"2015-10-29 20:00","4657578"
"2015-10-30 20:00","4664385"
"2015-10-31 20:00","4673192"
"2015-11-01 19:00","4682879"
"2015-11-02 19:00","4692184"
"2015-11-03 19:00","4701549"
"2015-11-04 19:00","4710033"
"2015-11-05 19:00","4718175"
"2015-11-06 19:00","4726068"
"2015-11-07 19:00","4734987"
"2015-11-08 19:00","4744366"
"2015-11-09 19:00","4753012"
"2015-11-10 19:00","4761276"
"2015-11-11 19:00","4769239"
"2015-11-12 19:00","4776206"
"2015-11-13 19:00","4783441"
"2015-11-14 19:00","4791756"
"2015-11-15 19:00","4800389"
"2015-11-16 19:00","4808553"
"2015-11-17 19:00","4816757"
"2015-11-18 19:00","4824758"
"2015-11-19 19:00","4831894"
"2015-11-20 19:00","4839288"
"2015-11-21 19:00","4847598"
"2015-11-22 19:00","4856230"
"2015-11-23 19:00","4864400"
"2015-11-24 19:00","4872091"
"2015-11-25 19:00","4879133"
"2015-11-26 19:00","4886241"
"2015-11-27 19:00","4893726"
"2015-11-28 19:00","4902548"
"2015-11-29 19:00","4911157"
"2015-11-30 19:00","4919724"
"2015-12-01 19:00","4928486"
"2015-12-02 19:00","4937044"
"2015-12-03 19:00","4944520"
"2015-12-04 19:00","4951987"
"2015-12-05 19:00","4960261"
"2015-12-06 19:00","4968460"
"2015-12-07 19:00","4976979"
"2015-12-08 19:00","4985672"
"2015-12-09 19:00","4993830"
"2015-12-10 19:00","5000877"
"2015-12-11 19:00","5007995"
"2015-12-12 19:00","5016150"
"2015-12-13 19:00","5023328"
"2015-12-14 19:00","5031696"
"2015-12-15 19:00","5039102"
"2015-12-16 19:00","5045929"
"2015-12-17 19:00","5052457"
"2015-12-18 19:00","5058509"
"2015-12-19 19:00","5065234"
"2015-12-20 19:00","5072231"
"2015-12-21 19:00","5079010"
"2015-12-22 19:00","5084901"
"2015-12-23 19:00","5089433"
"2015-12-24 19:00","5094358"
"2015-12-25 19:00","5100100"
"2015-12-26 19:00","5106254"
"2015-12-27 19:00","5112089"
"2015-12-28 19:00","5117714"
"2015-12-29 19:00","5117162"
"2015-12-30 19:00","5111453"
"2015-12-31 19:00","5107774"
"2016-01-01 19:00","5104828"
"2016-01-02 19:00","5101274"
"2016-01-03 19:00","5098258"
"2016-01-04 19:00","5093597"
"2016-01-05 19:00","5103436"
"2016-01-06 19:00","5113069"
"2016-01-07 19:00","5121757"
"2016-01-08 19:00","5129992"
"2016-01-09 19:00","5139660"
"2016-01-10 19:00","5149828"
"2016-01-11 19:00","5159391"
"2016-01-12 19:00","5168719"
"2016-01-13 19:00","5178732"
"2016-01-14 19:00","5187894"
"2016-01-15 19:00","5196918"
"2016-01-16 19:00","5207803"
"2016-01-17 19:00","5217708"
"2016-01-18 19:00","5226848"
"2016-01-19 19:00","5236278"
"2016-01-20 19:00","5245453"
"2016-01-21 19:00","5253882"
"2016-01-22 19:00","5262348"
"2016-01-23 19:00","5271941"
"2016-01-24 19:00","5281289"
"2016-01-25 19:00","5290580"
"2016-01-26 19:00","5300028"
"2016-01-27 19:00","5309427"
"2016-01-28 19:00","5317755"
"2016-01-29 19:00","5325758"
"2016-01-30 19:00","5335012"
"2016-01-31 19:00","5344420"
"2016-02-01 19:00","5353525"
"2016-02-02 19:00","5362728"
"2016-02-03 19:00","5371582"
"2016-02-04 19:00","5379946"
"2016-02-05 19:00","5387843"
"2016-02-06 19:00","5396444"
"2016-02-07 19:00","5405523"
"2016-02-08 19:00","5415188"
"2016-02-09 19:00","5424646"
"2016-02-10 19:00","5433710"
"2016-02-11 19:00","5441994"
"2016-02-12 19:00","5450287"
"2016-02-13 19:00","5458760"
"2016-02-14 19:00","5468702"
"2016-02-15 19:00","5478478"
"2016-02-16 19:00","5488295"
"2016-02-17 19:00","5497971"
"2016-02-18 19:00","5507054"
"2016-02-19 19:00","5516051"
"2016-02-20 19:00","5525717"
"2016-02-21 19:00","5535263"
"2016-02-22 19:00","5545466"
"2016-02-23 19:00","5555318"
"2016-02-24 19:00","5564243"
"2016-02-25 19:00","5574599"
"2016-02-26 19:00","5583883"
"2016-02-27 19:00","5593605"
"2016-02-28 19:00","5603353"
"2016-02-29 19:00","5612992"
"2016-03-01 19:00","5622549"
"2016-03-02 19:00","5631648"
"2016-03-03 19:00","5639776"
"2016-03-04 19:00","5647975"
"2016-03-05 19:00","5656792"
"2016-03-06 19:00","5666064"
"2016-03-07 19:00","5675865"
"2016-03-08 19:00","5684907"
"2016-03-09 19:00","5693127"
"2016-03-10 19:00","5701267"
"2016-03-11 19:00","5718201"
"2016-03-12 19:00","5722720"
"2016-03-13 20:00","5727240"
"2016-03-14 20:00","5736568"
"2016-03-15 20:00","5745546"
"2016-03-16 20:00","5753841"
"2016-03-17 20:00","5761165"
"2016-03-18 20:00","5769168"
"2016-03-19 20:00","5779391"
"2016-03-20 20:00","5789223"
"2016-03-21 20:00","5799317"
"2016-03-22 20:00","5809630"
"2016-03-23 20:00","5819079"
"2016-03-24 20:00","5827754"
"2016-03-25 20:00","5836211"
"2016-03-26 20:00","5845724"
"2016-03-27 20:00","5855817"
"2016-03-28 20:00","5866255"
"2016-03-29 20:00","5876422"
"2016-03-30 20:00","5886792"
"2016-03-31 20:00","5897010"
"2016-04-01 20:00","5906069"
"2016-04-02 20:00","5916383"
"2016-04-03 20:00","5926958"
"2016-04-04 20:00","5937689"
"2016-04-05 20:00","5948654"
"2016-04-06 20:00","5969789"
"2016-04-07 20:00","5988397"
"2016-04-08 20:00","6003837"
"2016-04-09 20:00","6020940"
"2016-04-10 20:00","6037186"
"2016-04-11 20:00","6052596"
"2016-04-12 20:00","6066801"
"2016-04-13 20:00","6080725"
"2016-04-14 20:00","6093073"
"2016-04-15 20:00","6104727"
"2016-04-16 20:00","6118442"
"2016-04-17 20:00","6131675"
"2016-04-18 20:00","6145081"
"2016-04-19 20:00","6158391"
"2016-04-20 20:00","6171112"
"2016-04-21 20:00","6182727"
"2016-04-22 20:00","6195743"
"2016-04-23 20:00","6209634"
"2016-04-24 20:00","6223239"
"2016-04-25 20:00","6236614"
"2016-04-26 20:00","6249671"
"2016-04-27 20:00","6262059"
"2016-04-28 20:00","6273322"
"2016-04-29 20:00","6284212"
"2016-04-30 20:00","6297083"
"2016-05-01 20:00","6310209"
"2016-05-02 20:00","6324046"
"2016-05-03 20:00","6338781"
"2016-05-04 20:00","6354857"
"2016-05-05 20:00","6365934"
"2016-05-06 20:00","6377063"
"2016-05-07 20:00","6390276"
"2016-05-08 20:00","6403111"
"2016-05-09 20:00","6415993"
"2016-05-10 20:00","6428633"
"2016-05-11 20:00","6440322"
"2016-05-12 20:00","6451190"
"2016-05-13 20:00","6461963"
"2016-05-14 20:00","6474214"
"2016-05-15 20:00","6486572"
"2016-05-16 20:00","6499199"
"2016-05-17 20:00","6511838"
"2016-05-18 20:00","6523905"
"2016-05-19 20:00","6534816"
"2016-05-20 20:00","6546367"
"2016-05-21 20:00","6558783"
"2016-05-22 20:00","6572597"
"2016-05-23 20:00","6586165"
"2016-05-24 20:00","6598971"
"2016-05-25 20:00","6611357"
"2016-05-26 20:00","6622598"
"2016-05-27 20:00","6633807"
"2016-05-28 20:00","6645613"
"2016-05-29 20:00","6658710"
"2016-05-30 20:00","6671909"
"2016-05-31 20:00","6685180"
"2016-06-01 20:00","6697974"
"2016-06-02 20:00","6709746"
"2016-06-03 20:00","6721461"
"2016-06-04 20:00","6735611"
"2016-06-05 20:00","6749550"
"2016-06-06 20:00","6763065"
"2016-06-07 20:00","6775835"
"2016-06-08 20:00","6790279"
"2016-06-09 20:00","6804382"
"2016-06-10 20:00","6817426"
"2016-06-11 20:00","6834854"
"2016-06-12 20:00","6850664"
"2016-06-13 20:00","6865406"
"2016-06-14 20:00","6879840"
"2016-06-15 20:00","6894030"
"2016-06-16 20:00","6906790"
"2016-06-17 20:00","6918953"
"2016-06-18 20:00","6932714"
"2016-06-19 20:00","6946609"
"2016-06-20 20:00","6960788"
"2016-06-21 20:00","6974627"
"2016-06-22 20:00","6988231"
"2016-06-23 20:00","7001068"
"2016-06-24 20:00","7013738"
"2016-06-25 20:00","7034264"
"2016-06-26 20:00","7048759"
"2016-06-27 20:00","7064336"
"2016-06-28 20:00","7079537"
"2016-06-29 20:00","7095174"
"2016-06-30 20:00","7110811"
"2016-07-01 20:00","7126448"
"2016-07-02 20:00","7142085"
"2016-07-03 20:00","7157722"
"2016-07-04 20:00","7173359"
"2016-07-05 20:00","7188998"
"2016-07-06 20:00","7193811"
"2016-07-07 20:00","7209230"
"2016-07-08 20:00","7224551"
"2016-07-09 20:00","7241486"
"2016-07-10 20:00","7258950"
"2016-07-11 20:00","7276147"
"2016-07-12 20:00","7292661"
"2016-07-13 20:00","7307981"
"2016-07-14 20:00","7322279"
"2016-07-15 20:00","7336524"
"2016-07-16 20:00","7351822"
"2016-07-17 20:00","7367036"
"2016-07-18 20:00","7382298"
"2016-07-19 20:00","7398879"
"2016-07-20 20:00","7421733"
"2016-07-21 20:00","7435579"
"2016-07-22 20:00","7449325"
"2016-07-23 20:00","7469294"
"2016-07-24 20:00","7486102"
"2016-07-25 20:00","7506704"
"2016-07-26 20:00","7526032"
"2016-07-27 20:00","7545629"
"2016-07-28 20:00","7568561"
"2016-07-29 20:00","7584909"
"2016-07-30 20:00","7603169"
"2016-07-31 20:00","7629571"
"2016-08-01 20:00","7662819"
"2016-08-02 20:00","7679656"
"2016-08-03 20:00","7695991"
"2016-08-04 20:00","7711760"
"2016-08-05 20:00","7726472"
"2016-08-06 20:00","7742648"
"2016-08-07 20:00","7758815"
"2016-08-08 20:00","7775379"
"2016-08-09 20:00","7791605"
"2016-08-10 20:00","7806806"
"2016-08-11 20:00","7822355"
"2016-08-12 20:00","7837511"
"2016-08-13 20:00","7853947"
"2016-08-14 20:00","7870148"
"2016-08-15 20:00","7886066"
"2016-08-16 20:00","7902458"
"2016-08-17 20:00","7917905"
"2016-08-18 20:00","7931970"
"2016-08-19 20:00","7948906"
"2016-08-20 20:00","7965937"
"2016-08-21 20:00","7981903"
"2016-08-22 20:00","7998035"
"2016-08-23 20:00","8011785"
"2016-08-24 20:00","8024477"
"2016-08-25 20:00","8037709"
"2016-08-26 20:00","8051754"
"2016-08-27 20:00","8067560"
"2016-08-28 20:00","8083167"
"2016-08-29 20:00","8099404"
"2016-08-30 20:00","8126793"
"2016-08-31 20:00","8134230"
"2016-09-01 20:00","8146761"
"2016-09-02 20:00","8156647"
"2016-09-03 20:00","8171474"
"2016-09-04 20:00","8186473"
"2016-09-05 20:00","8200812"
"2016-09-06 20:00","8215245"
"2016-09-07 20:00","8229643"
"2016-09-08 20:00","8242571"
"2016-09-09 20:00","8255956"
"2016-09-10 20:00","8271360"
"2016-09-11 20:00","8286077"
"2016-09-12 20:00","8300827"
"2016-09-13 20:00","8315243"
"2016-09-14 20:00","8328930"
"2016-09-15 20:00","8342392"
"2016-09-16 20:00","8356013"
"2016-09-17 20:00","8371974"
"2016-09-18 20:00","8387186"
"2016-09-19 20:00","8401955"
"2016-09-20 20:00","8415683"
"2016-09-21 20:00","8429395"
"2016-09-22 20:00","8442022"
"2016-09-23 20:00","8455037"
"2016-09-24 20:00","8469800"
"2016-09-25 20:00","8484164"
"2016-09-26 20:00","8498547"
"2016-09-27 20:00","8513280"
"2016-09-28 20:00","8527265"
"2016-09-29 20:00","8539732"
"2016-09-30 20:00","8552910"
"2016-10-01 20:00","8567742"
"2016-10-02 20:00","8582202"
"2016-10-03 20:00","8596188"
"2016-10-04 20:00","8610212"
"2016-10-05 20:00","8623827"
"2016-10-06 20:00","8636767"
"2016-10-07 20:00","8650640"
"2016-10-08 20:00","8665611"
"2016-10-09 20:00","8681037"
"2016-10-10 20:00","8695977"
"2016-10-11 20:00","8711064"
"2016-10-12 20:00","8725625"
"2016-10-13 20:00","8739200"
"2016-10-14 20:00","8753414"
"2016-10-15 20:00","8768920"
"2016-10-16 20:00","8783994"
"2016-10-17 20:00","8799068"
"2016-10-18 20:00","8814142"
"2016-10-19 20:00","8829216"
"2016-10-20 20:00","8844290"
"2016-10-21 20:00","8859364"
"2016-10-22 20:00","8874438"
"2016-10-23 20:00","8889514"
"2016-10-24 20:00","8904217"
"2016-10-25 20:00","8918920"
"2016-10-26 20:00","8933623"
"2016-10-27 20:00","8948326"
"2016-10-28 20:00","8963029"
"2016-10-29 20:00","8977732"
"2016-10-30 20:00","8992435"
"2016-10-31 20:00","9007138"
"2016-11-01 20:00","9021841"
"2016-11-02 20:00","9036544"
"2016-11-03 20:00","9051247"
"2016-11-04 20:00","9065950"
"2016-11-05 20:00","9080653"
"2016-11-06 19:00","9095369"
"2016-11-07 19:00","9108775"
"2016-11-08 19:00","9122181"
"2016-11-09 19:00","9135588"
"2016-11-10 19:00","9149324"
"2016-11-11 19:00","9161883"
"2016-11-12 19:00","9177124"
"2016-11-13 19:00","9190800"
"2016-11-14 19:00","9204476"
"2016-11-15 19:00","9220779"
"2016-11-16 19:00","9234631"
"2016-11-17 19:00","9252124"
"2016-11-18 19:00","9264212"
"2016-11-19 19:00","9276301"
"2016-11-20 19:00","9294252"
"2016-11-21 19:00","9312203"
"2016-11-22 19:00","9324900"
"2016-11-23 19:00","9337598"
"2016-11-24 19:00","9354326"
"2016-11-25 19:00","9371054"
"2016-11-26 19:00","9387784"
"2016-11-27 19:00","9404970"
"2016-11-28 19:00","9422156"
"2016-11-29 19:00","9446465"
"2016-11-30 19:00","9462882"
"2016-12-01 19:00","9479299"
"2016-12-02 19:00","9495716"
"2016-12-03 19:00","9512134"
"2016-12-04 19:00","9526588"
"2016-12-05 19:00","9543335"
"2016-12-06 19:00","9560082"
"2016-12-07 19:00","9576829"
"2016-12-08 19:00","9593576"
"2016-12-09 19:00","9610323"
"2016-12-10 19:00","9627070"
"2016-12-11 19:00","9643817"
"2016-12-12 19:00","9660564"
"2016-12-13 19:00","9677311"
"2016-12-14 19:00","9694058"
"2016-12-15 19:00","9710805"
"2016-12-16 19:00","9727552"
"2016-12-17 19:00","9744299"
"2016-12-18 19:00","9761046"
"2016-12-19 19:00","9777793"
"2016-12-20 19:00","9794540"
"2016-12-21 19:00","9811287"
"2016-12-22 19:00","9828034"
"2016-12-23 19:00","9844781"
"2016-12-24 19:00","9861528"
"2016-12-25 19:00","9878275"
"2016-12-26 19:00","9895022"
"2016-12-27 19:00","9911769"
"2016-12-28 19:00","9928516"
"2016-12-29 19:00","9945276"
"2016-12-30 19:00","9960456"
"2016-12-31 19:00","9979823"
"2017-01-01 19:00","10001777"
"2017-01-02 19:00","10022236"
"2017-01-03 19:00","10042294"
"2017-01-04 19:00","10061952"
"2017-01-05 19:00","10080505"
"2017-01-06 19:00","10099968"
"2017-01-07 19:00","10120458"
"2017-01-08 19:00","10139623"
"2017-01-09 19:00","10158252"
"2017-01-10 19:00","10177117"
"2017-01-11 19:00","10194956"
"2017-01-12 19:00","10210763"
"2017-01-13 19:00","10227409"
"2017-01-14 19:00","10246223"
"2017-01-15 19:00","10264624"
"2017-01-16 19:00","10283391"
"2017-01-17 19:00","10301460"
"2017-01-18 19:00","10319483"
"2017-01-19 19:00","10335361"
"2017-01-20 19:00","10352658"
"2017-01-21 19:00","10372098"
"2017-01-22 19:00","10390860"
"2017-01-23 19:00","10408793"
"2017-01-24 19:00","10427142"
"2017-01-25 19:00","10444833"
"2017-01-26 19:00","10460893"
"2017-01-27 19:00","10477789"
"2017-01-28 19:00","10496664"
"2017-01-29 19:00","10515504"
"2017-01-30 19:00","10533659"
"2017-01-31 19:00","10551621"
"2017-02-01 19:00","10568940"
"2017-02-02 19:00","10585037"
"2017-02-03 19:00","10601904"
"2017-02-04 19:00","10619979"
"2017-02-05 19:00","10638670"
"2017-02-06 19:00","10656449"
"2017-02-07 19:00","10673970"
"2017-02-08 19:00","10692010"
"2017-02-09 19:00","10707787"
"2017-02-10 19:00","10723656"
"2017-02-11 19:00","10742234"
"2017-02-12 19:00","10759771"
"2017-02-13 19:00","10775226"
"2017-02-14 19:00","10792521"
"2017-02-15 19:00","10810503"
"2017-02-16 19:00","10827325"
"2017-02-17 19:00","10844110"
"2017-02-18 19:00","10862313"
"2017-02-19 19:00","10880845"
"2017-02-20 19:00","10898656"
"2017-02-21 19:00","10916205"
"2017-02-22 19:00","10933060"
"2017-02-23 19:00","10948650"
"2017-02-24 19:00","10965203"
"2017-02-25 19:00","10983090"
"2017-02-26 19:00","11000912"
"2017-02-27 19:00","11019030"
"2017-02-28 19:00","11036369"
"2017-03-01 19:00","11052630"
"2017-03-02 19:00","11067302"
"2017-03-03 19:00","11082217"
"2017-03-04 19:00","11098919"
"2017-03-05 19:00","11116844"
"2017-03-06 19:00","11135106"
"2017-03-07 19:00","11152452"
"2017-03-08 19:00","11169911"
"2017-03-09 19:00","11186305"
"2017-03-10 19:00","11220148"
"2017-03-11 19:00","11228995"
"2017-03-12 20:00","11237842"
"2017-03-13 20:00","11256616"
"2017-03-14 20:00","11274365"
"2017-03-15 20:00","11292534"
"2017-03-16 20:00","11308444"
"2017-03-17 20:00","11324540"
"2017-03-18 20:00","11342911"
"2017-03-19 20:00","11363406"
"2017-03-20 20:00","11383200"
"2017-03-21 20:00","11402942"
"2017-03-22 20:00","11422485"
"2017-03-23 20:00","11439589"
"2017-03-24 20:00","11456007"
"2017-03-25 20:00","11474512"
"2017-03-26 20:00","11493455"
"2017-03-27 20:00","11513405"
"2017-03-28 20:00","11532166"
"2017-03-29 20:00","11550927"
"2017-03-30 20:00","11568800"
"2017-03-31 20:00","11588711"
"2017-04-01 20:00","11609985"
"2017-04-02 20:00","11629709"
"2017-04-03 20:00","11649047"
"2017-04-04 20:00","11668392"
"2017-04-05 20:00","11686566"
"2017-04-06 20:00","11702745"
"2017-04-07 20:00","11718949"
"2017-04-08 20:00","11736570"
"2017-04-09 20:00","11754138"
"2017-04-10 20:00","11771972"
"2017-04-11 20:00","11788954"
"2017-04-12 20:00","11806181"
"2017-04-13 20:00","11822866"
"2017-04-14 20:00","11839625"
"2017-04-15 20:00","11857894"
"2017-04-16 20:00","11875729"
"2017-04-17 20:00","11895843"
"2017-04-18 20:00","11916970"
"2017-04-19 20:00","11936853"
"2017-04-20 20:00","11955357"
"2017-04-21 20:00","11973858"
"2017-04-22 20:00","11994984"
"2017-04-23 20:00","12012374"
"2017-04-24 20:00","12026086"
"2017-04-25 20:00","12039489"
"2017-04-26 20:00","12051826"
"2017-04-27 20:00","12062595"
"2017-04-28 20:00","12073929"
"2017-04-29 20:00","12086291"
"2017-04-30 20:00","12099203"
"2017-05-01 20:00","12111650"
"2017-05-02 20:00","12124061"
"2017-05-03 20:00","12136271"
"2017-05-04 20:00","12146927"
"2017-05-05 20:00","12158084"
"2017-05-06 20:00","12170335"
"2017-05-07 20:00","12182412"
"2017-05-08 20:00","12193843"
"2017-05-09 20:00","12203971"
"2017-05-10 20:00","12214273"
"2017-05-11 20:00","12224376"
"2017-05-12 20:00","12234056"
"2017-05-13 20:00","12244088"
"2017-05-14 20:00","12254399"
"2017-05-15 20:00","12264342"
"2017-05-16 20:00","12274358"
"2017-05-17 20:00","12284294"
"2017-05-18 20:00","12293241"
"2017-05-19 20:00","12303084"
"2017-05-20 20:00","12313855"
"2017-05-21 20:00","12324899"
"2017-05-22 20:00","12336995"
"2017-05-23 20:00","12347801"
"2017-05-24 20:00","12357760"
"2017-05-25 20:00","12366693"
"2017-05-26 20:00","12375286"
"2017-05-27 20:00","12385333"
"2017-05-28 20:00","12395863"
"2017-05-29 20:00","12406960"
"2017-05-30 20:00","12415952"
"2017-05-31 20:00","12421904"
"2017-06-01 20:00","12426598"
"2017-06-02 20:00","12431384"
"2017-06-03 20:00","12436497"
"2017-06-04 20:00","12441449"
"2017-06-05 20:00","12446728"
"2017-06-06 20:00","12451594"
"2017-06-07 20:00","12456168"
"2017-06-08 20:00","12460575"
"2017-06-09 20:00","12464672"
"2017-06-10 20:00","12469318"
"2017-06-11 20:00","12474235"
"2017-06-12 20:00","12478943"
